Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
02/15/2023,27133,7,Rock County,MN,94.7,6067,65.1,6022,68.5,5802,73.6,5366,76.8,2073,95,5338,57.3,5325,60.6,551,30.5,5150,65.4,4774,68.3,1897,95,2943,55.1,2943,55.3,2905,56.4,2775,58.1,2083,67.7,1383,72.9,1239,59.5,921,66.6,A,2,2,2,3,3,4,Non-metro,6,6,6,7,7,8,4,4,4,3,8,8,8,7,9315,8794,1804,7879,6990,1911,1594,18.1,1568,19.9,1520,21.7,906,47.4
02/15/2023,UNK,7,Unknown County,CA,97.7,1058944,NA,1055962,NA,1037068,NA,984220,NA,179178,NA,700800,NA,700017,NA,30369,NA,689583,NA,669648,NA,131737,NA,221701,31.6,221667,31.7,220296,31.9,217660,32.5,138023,45.9,80881,61.4,36089,26.1,16224,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88270,NA,87137,NA,85632,NA,22095,NA
02/15/2023,19185,7,Wayne County,IA,97.3,2971,46.1,2968,49.3,2927,54.4,2818,58.3,1208,83.3,2782,43.2,2781,46.2,134,11.3,2745,51,2647,54.7,1141,78.6,1674,60.2,1674,60.2,1668,60.8,1652,62.4,1367,72.8,935,81.9,750,54.9,595,63.6,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,8,8,8,8,8,8,8,8,6441,6020,1184,5384,4836,1451,825,13.7,822,15.3,816,16.9,576,39.7
02/15/2023,50025,7,Windham County,VT,73.3,36419,86.3,36013,89.2,34325,91.7,32038,92.1,10121,95,30340,71.9,30127,74.6,3373,60.2,28595,76.4,26754,76.9,8838,87.6,19525,64.4,19500,64.7,18929,66.2,17845,66.7,12407,75.5,7162,81,7625,61.5,5020,70.1,B,7,7,8,7,7,8,Non-metro,7,7,8,7,7,8,8,8,8,8,8,8,8,8,42222,40377,5605,37438,34772,10086,10874,26.9,10613,28.3,10118,29.1,4942,49
02/15/2023,13285,7,Troup County,GA,88.8,30928,44.2,30906,47.3,30153,51.2,28393,53.6,8288,77.9,26802,38.3,26794,41,2042,16.5,26210,44.5,24752,46.7,7623,71.7,10731,40,10731,40.1,10679,40.7,10399,42,7926,54.4,4946,64.9,3250,41,2374,48,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,15,15,15,14,7,7,7,6,69922,65361,12402,58866,52959,10638,3773,5.8,3752,6.4,3686,7,2139,20.1
02/15/2023,37103,7,Jones County,NC,96.8,7267,77.2,7246,80.9,7071,85,6696,86.9,2510,95,5540,58.8,5534,61.8,381,30.4,5420,65.2,5153,66.9,1937,85.8,2157,38.9,2157,39,2138,39.4,2085,40.5,1742,49.9,1135,58.6,690,39.6,496,43.7,D,14,14,14,15,15,16,Metro,2,2,2,3,3,4,14,14,15,14,2,2,3,2,9419,8956,1252,8314,7704,2257,1105,12.3,1092,13.1,1065,13.8,669,29.6
02/15/2023,54043,7,Lincoln County,WV,97.1,11805,57.8,11784,61.1,11488,65.8,10718,67.5,3491,85.6,10584,51.9,10575,54.8,903,26.4,10357,59.3,9672,60.9,3245,79.6,5076,48,5076,48,5055,48.8,4896,50.6,3718,59.8,2151,66.3,1440,38.7,1000,46.5,B,6,6,5,6,6,7,Metro,2,2,1,2,2,3,7,7,8,7,3,3,4,3,20409,19294,3422,17463,15872,4076,1532,7.9,1529,8.8,1515,9.5,884,21.7
02/15/2023,47001,7,Anderson County,TN,97.8,49535,64.3,49403,67.8,48253,72.5,45521,75,14455,92.7,44272,57.5,44206,60.7,3283,27,43236,64.9,40923,67.4,13523,86.7,23170,52.3,23169,52.4,23022,53.2,22496,55,16680,66.3,10328,76.4,9087,54.5,6423,62.2,C,10,10,9,10,11,12,Metro,2,2,1,2,3,4,12,12,12,11,4,4,4,3,76978,72834,12147,66582,60687,15599,10291,14.1,10230,15.4,10071,16.6,5972,38.3
02/15/2023,28051,7,Holmes County,MS,98.1,11947,70.2,11917,74.9,11319,79.4,10276,80.6,2688,95,10626,62.5,10619,66.8,1432,45.4,10096,70.8,9187,72,2542,95,4902,46.1,4902,46.2,4790,47.4,4614,50.2,3434,64.6,1841,72.4,1415,41.2,855,46.4,D,14,15,15,15,15,16,Non-metro,6,7,7,7,7,8,15,15,16,15,7,7,8,7,17010,15906,3154,14253,12752,2670,1156,7.3,1148,8.1,1084,8.5,594,22.2
02/15/2023,04025,7,Yavapai County,AZ,98.1,140302,59.7,140064,62.1,138114,65.4,133708,67.7,65942,86.3,121856,51.8,121755,54,5495,19.7,120094,56.9,116260,58.8,58730,76.8,64412,52.9,64412,52.9,64120,53.4,63212,54.4,54093,61.6,39275,66.9,29522,54.6,23455,59.7,C,10,10,9,10,10,11,Metro,2,2,1,2,2,3,12,12,12,11,4,4,4,3,235099,225558,27934,211088,197624,76438,33141,14.7,32965,15.6,32628,16.5,23603,30.9
02/15/2023,12095,7,Orange County,FL,98.6,1206172,86.6,1199361,91.6,1147707,95,1055640,95,192298,95,1002162,71.9,999487,76.3,109087,49.2,962509,80.9,890400,81.9,166943,95,407590,40.7,407504,40.8,402868,41.9,386211,43.4,220899,56.7,108053,64.7,97235,44,56317,52.1,D,15,15,15,16,16,16,Metro,3,3,3,4,4,4,15,15,15,14,3,3,3,2,1393452,1309432,221934,1190470,1087498,171557,134211,10.2,131563,11.1,127398,11.7,49413,28.8
02/15/2023,72023,7,Cabo Rojo Municipio,PR,97.8,37613,79.2,37534,81.4,35485,83.7,32667,82.6,9630,85.3,35653,75,35625,77.3,4575,70.1,33757,79.7,31050,78.5,9189,81.4,25881,72.6,25881,72.6,25716,76.2,23734,76.4,13992,81.9,7557,82.2,5931,42.4,3680,48.7,C,11,11,12,11,11,12,Metro,3,3,4,3,3,4,12,12,12,12,4,4,4,4,47515,46090,6531,42376,39559,11294,4496,9.8,4471,10.6,4395,11.1,2341,20.7
02/15/2023,72141,7,Utuado Municipio,PR,97.8,22319,81.5,22309,84.4,20982,85.9,19219,85.6,5375,85.8,21145,77.2,21143,80,2843,71.5,19981,81.8,18300,81.5,5160,82.4,14173,67,14173,67,14146,70.8,12950,70.8,7706,76.7,4127,80,2483,32.2,1578,38.2,D,15,16,16,16,16,16,Metro,3,4,4,4,4,4,16,16,16,16,4,4,4,4,27395,26428,3977,24432,22451,6263,1634,6.2,1630,6.7,1617,7.2,910,14.5
02/15/2023,22017,7,Caddo Parish,LA,96.9,139969,58.3,139611,62.1,135636,67.1,127218,69.2,37296,87.6,120012,50,119887,53.4,9599,23.6,117006,57.8,110288,60,34308,80.6,53020,44.2,53004,44.2,52754,45.1,51527,46.7,38711,59.3,23829,69.5,15808,40.8,11171,46.9,D,14,14,13,14,14,16,Metro,2,2,1,2,2,4,15,15,15,15,3,3,3,3,240204,224636,40757,202271,183879,42592,16615,7.4,16538,8.2,16259,8.8,9477,22.3
02/15/2023,29013,7,Bates County,MO,91.3,7405,45.8,7396,48.6,7280,52.8,6940,55.7,2467,77.9,6527,40.4,6524,42.9,385,14,6432,46.6,6139,49.3,2272,71.8,3045,46.7,3045,46.7,3033,47.2,2981,48.6,2451,60.7,1598,70.3,1133,46.2,812,50.8,C,9,9,9,9,9,11,Metro,1,1,1,1,1,3,11,11,11,11,3,3,3,3,16172,15208,2756,13798,12452,3165,1332,8.8,1324,9.6,1307,10.5,836,26.4
02/15/2023,22037,7,East Feliciana Parish,LA,96.9,8835,46.2,8823,48.4,8598,50.8,8172,52,2562,72.9,8045,42,8041,44.1,564,22.5,7855,46.4,7477,47.6,2455,69.9,4095,50.9,4095,50.9,4078,51.9,4021,53.8,3093,64.7,1812,73.8,1703,55.1,1151,63.5,D,13,13,13,13,13,15,Metro,1,1,1,1,1,3,16,16,16,15,4,4,4,3,19135,18216,2506,16912,15710,3513,1591,8.7,1589,9.4,1574,10,912,26
02/15/2023,30045,7,Judith Basin County,MT,95.9,903,45,902,47.2,890,50.9,884,54.8,425,77.1,826,41.2,826,43.2,13,4.4,818,46.8,813,50.4,405,73.5,435,52.7,435,52.7,430,52.6,428,52.6,370,60.4,273,67.4,189,51.1,151,55.3,A,1,1,1,1,2,3,Non-metro,5,5,5,5,6,7,4,4,4,3,8,8,8,7,2007,1910,297,1747,1613,551,223,11.7,221,12.7,220,13.6,155,28.1
02/15/2023,47103,7,Lincoln County,TN,97.8,16330,47.5,16313,50.3,16142,54.7,15541,58.2,5936,87.9,14565,42.4,14560,44.9,635,11.1,14435,48.9,13925,52.1,5572,82.5,6736,46.2,6736,46.3,6715,46.5,6615,47.5,5531,56.9,3706,66.5,2431,44,1851,49.9,B,5,5,5,5,6,8,Non-metro,5,5,5,5,6,8,7,7,7,7,7,7,7,7,34366,32423,5704,29516,26719,6755,2495,7.7,2480,8.4,2444,9.1,1651,24.4
02/15/2023,13207,7,Monroe County,GA,88.8,13501,49,13488,51.5,13306,55.4,12728,57.9,3969,75.1,11975,43.4,11968,45.7,605,14.3,11831,49.2,11363,51.7,3627,68.7,5315,44.4,5315,44.4,5303,44.8,5234,46.1,3990,55.7,2365,65.2,1657,41.5,1139,48.2,B,5,5,5,5,6,7,Metro,1,1,1,1,2,3,7,7,7,7,3,3,3,3,27578,26213,4228,24026,21985,5283,2045,7.8,2038,8.5,2015,9.2,1216,23
02/15/2023,27063,7,Jackson County,MN,94.7,5662,57.5,5647,60.7,5481,64.5,5200,67.2,1923,84.5,5221,53,5217,56.1,396,25.3,5073,59.7,4821,62.3,1808,79.5,3178,60.9,3178,60.9,3153,62.2,3086,64,2425,77.4,1569,86.8,1411,58.2,1040,66.3,A,2,2,1,2,2,3,Non-metro,6,6,5,6,6,7,4,4,4,4,8,8,8,8,9846,9307,1566,8504,7741,2275,1577,16.9,1564,18.4,1534,19.8,987,43.4
02/15/2023,49009,7,Daggett County,UT,97.7,880,92.6,876,95,858,95,816,95,327,95,692,72.8,692,76.1,42,24.3,680,81.8,650,88.3,267,95,273,39.5,273,39.5,272,40,268,41.2,218,49.9,144,53.9,75,34.4,53,36.8,A,3,3,1,4,4,4,Non-metro,7,7,5,8,8,8,2,3,3,2,6,7,7,6,950,909,173,831,736,259,125,13.8,124,14.9,123,16.7,78,30.1
02/15/2023,20149,7,Pottawatomie County,KS,93.9,11811,48.4,11717,52,11109,56.4,10199,58.9,2916,81.8,10695,43.9,10626,47.1,1401,26.8,10072,51.1,9225,53.3,2728,76.5,6311,59,6303,59.3,6142,61,5806,62.9,3786,74.2,2256,82.7,2274,60.1,1521,67.4,A,1,1,1,2,2,3,Metro,1,1,1,2,2,3,4,4,4,4,4,4,4,4,24383,22542,5220,19704,17322,3565,2654,11.8,2565,13,2451,14.1,1064,29.8
02/15/2023,27055,7,Houston County,MN,94.7,13793,74.2,13721,78.1,13386,83.7,12679,87.2,5148,95,11765,63.3,11734,66.8,826,27.3,11491,71.9,10908,75.1,4405,95,5049,42.9,5049,43,4979,43.3,4837,44.3,3847,51.2,2504,56.8,1956,50.8,1442,57.6,A,2,3,1,3,3,4,Metro,2,3,1,3,3,4,3,3,3,2,3,3,3,2,18600,17560,3027,15991,14533,4100,3589,20.4,3524,22,3439,23.7,2071,50.5
02/15/2023,13309,7,Wheeler County,GA,88.8,2400,30.6,2398,32,2362,33.8,2213,33.9,745,64.3,2144,27.3,2144,28.6,153,15.6,2110,30.2,1991,30.5,715,61.7,841,39.2,841,39.2,839,39.8,825,41.4,633,52.1,419,58.6,220,34.8,167,39.9,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,10,10,11,10,6,6,7,6,7855,7505,981,6989,6524,1159,253,3.4,253,3.6,252,3.9,168,14.5
02/15/2023,28155,7,Webster County,MS,98.1,5321,54.9,5315,58.3,5258,63.8,5063,68.3,1748,95,4781,49.3,4777,52.4,211,12.3,4732,57.4,4566,61.6,1648,94.8,2040,42.7,2040,42.7,2036,43,2018,44.2,1691,56.1,1065,64.6,529,31.3,361,33.9,C,9,10,9,10,10,12,Non-metro,5,6,5,6,6,8,11,11,11,10,7,7,7,6,9689,9122,1712,8244,7410,1739,438,4.8,437,5.3,431,5.8,263,15.1
02/15/2023,20071,7,Greeley County,KS,93.9,700,56.8,700,61.6,694,69.1,659,73.3,217,89.3,655,53.2,655,57.6,37,15.5,649,64.6,618,68.7,206,84.8,338,51.6,338,51.6,338,52.1,333,53.9,236,62.9,150,72.8,103,43.6,70,46.7,C,10,10,9,10,11,12,Non-metro,6,6,5,6,7,8,12,12,12,11,8,8,8,7,1232,1137,238,1005,899,243,110,9.7,110,10.9,108,12,54,22.2
02/15/2023,17075,7,Iroquois County,IL,97.9,15299,56.4,15275,59.7,14979,64,14258,67.1,5273,88.4,14310,52.8,14297,55.8,929,21.3,14039,60,13368,62.9,4988,83.6,7845,54.8,7845,54.9,7819,55.7,7640,57.2,5885,68,3767,75.5,2947,50.1,2186,58,B,6,6,5,6,6,8,Non-metro,6,6,5,6,6,8,8,8,8,7,8,8,8,7,27114,25605,4353,23401,21252,5967,3143,12.3,3129,13.4,3085,14.5,1996,33.5
02/15/2023,12031,7,Duval County,FL,98.6,701335,73.2,699634,78.3,678953,83.9,638082,86,152503,95,604487,63.1,603738,67.6,51868,34.3,586790,72.5,551870,74.4,133199,95,259368,42.9,259343,43,257384,43.9,250362,45.4,166379,59.1,91547,68.7,73867,44.4,47691,52.1,D,14,15,14,15,15,16,Metro,2,3,2,3,3,4,15,15,15,15,3,3,3,3,957755,893184,151177,808986,742007,138594,82926,9.3,82041,10.1,80553,10.9,39514,28.5
02/15/2023,UNK,7,Unknown County,RI,88,199425,NA,198809,NA,186608,NA,176255,NA,29094,NA,111889,NA,111635,NA,17963,NA,100911,NA,93672,NA,12860,NA,55291,49.4,55282,49.5,53953,53.5,50457,53.9,22494,64.5,9462,73.6,7580,33.7,3621,38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29796,NA,29045,NA,28068,NA,8684,NA
02/15/2023,47097,7,Lauderdale County,TN,97.8,11293,44.1,11286,46.7,11182,50.8,10792,54.1,3384,81,9925,38.7,9925,41.1,405,9.7,9852,44.8,9520,47.7,3129,74.9,4061,40.9,4061,40.9,4056,41.2,4024,42.3,3279,53.6,1985,63.4,1194,36.4,862,43.4,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,15,15,15,14,7,7,7,6,25633,24144,4184,22007,19960,4180,1078,4.5,1078,4.9,1074,5.4,661,15.8
02/15/2023,48401,7,Rusk County,TX,98.9,24569,45.2,24550,47.8,24125,51.7,22896,54,6679,72.6,21588,39.7,21581,42,1343,14.9,21258,45.6,20238,47.8,6149,66.9,8374,38.8,8374,38.8,8340,39.2,8250,40.8,6404,53.7,3928,63.9,2515,39.3,1811,46.1,D,13,13,13,13,13,15,Metro,1,1,1,1,1,3,14,14,15,14,2,2,3,2,54406,51403,9021,46621,42382,9197,2592,5,2579,5.5,2539,6,1599,17.4
02/15/2023,18001,7,Adams County,IN,98.5,13463,37.6,13451,41.5,13215,47.1,12649,51.5,4731,83.3,12371,34.6,12366,38.1,665,8.4,12182,43.4,11701,47.7,4479,78.8,6429,52,6428,52,6386,52.4,6279,53.7,5067,64,3290,73.5,2000,39.5,1514,46,C,9,9,9,9,9,11,Non-metro,5,5,5,5,5,7,12,12,12,11,8,8,8,7,35777,32450,7909,28076,24541,5681,2084,6.4,2074,7.4,2040,8.3,1366,24
02/15/2023,17035,7,Cumberland County,IL,97.9,4658,43.3,4651,45.9,4578,49.8,4417,52.8,1661,75.6,4324,40.2,4317,42.6,189,10.7,4262,46.4,4128,49.3,1572,71.5,2206,51,2206,51.1,2198,51.6,2173,52.6,1748,62.9,1148,73,850,48.6,662,57.7,A,1,1,1,1,1,3,Non-metro,5,5,5,5,5,7,4,4,4,3,8,8,8,7,10766,10137,1766,9191,8371,2198,879,8.7,875,9.5,869,10.4,624,28.4
02/15/2023,55141,7,Wood County,WI,96.7,51184,70.1,50868,73.9,49293,78.6,46364,81,16175,95,46740,64,46611,67.7,4103,35.4,45182,72,42508,74.3,14912,95,28050,60,28049,60.2,27638,61.2,26693,62.8,19654,72.9,11765,78.9,12239,62.3,8347,70.9,A,2,3,2,3,3,4,Non-metro,6,7,6,7,7,8,4,4,4,3,8,8,8,7,72999,68850,11603,62713,57247,15408,14668,21.3,14472,23.1,14064,24.6,8105,52.6
02/15/2023,21189,7,Owsley County,KY,94.1,2361,53.5,2356,57.3,2290,61,2147,62.9,684,77.6,2154,48.8,2154,52.4,177,25.4,2102,56,1977,57.9,653,74,861,40,861,40,857,40.8,826,41.8,621,51.3,367,56.2,254,40.9,170,46.3,C,9,10,9,10,10,11,Non-metro,5,6,5,6,6,7,11,11,11,10,7,7,7,6,4415,4111,698,3752,3413,882,274,6.7,274,7.3,264,7.7,148,16.8
02/15/2023,51155,7,Pulaski County,VA,78.2,17149,50.4,17129,52.8,16868,56,16035,57.1,5549,69.5,15155,44.5,15144,46.7,899,20.7,14930,49.5,14245,50.7,5148,64.5,4396,29,4396,29,4375,29.3,4302,30.2,3240,35.1,1962,38.1,1615,49.8,1105,56.3,B,5,5,5,5,6,6,Metro,1,1,1,1,2,2,5,5,6,5,1,1,2,1,34027,32430,4343,30135,28087,7981,1911,5.9,1895,6.3,1882,6.7,1119,14
02/15/2023,UNK,7,Unknown County,SC,93,290758,NA,289650,NA,284490,NA,271226,NA,73103,NA,216818,NA,216387,NA,12584,NA,212704,NA,203803,NA,54931,NA,75473,34.8,75464,34.9,74932,35.2,73400,36,54347,50.1,33023,60.1,14412,26.5,10135,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22767,NA,22452,NA,21951,NA,11585,NA
02/15/2023,39073,7,Hocking County,OH,98.6,14856,52.6,14790,55.3,14411,59.3,13645,61.7,4515,82.1,14145,50,14113,52.8,1065,23,13771,56.6,13048,59,4369,79.4,7925,56,7925,56.2,7844,57,7657,58.7,5851,69.6,3401,77.8,3212,54.9,2190,64.4,B,6,6,5,6,6,7,Metro,2,2,1,2,2,3,8,8,8,7,4,4,4,3,28264,26749,4626,24312,22123,5502,3392,12.7,3351,13.8,3299,14.9,1953,35.5
02/15/2023,55083,7,Oconto County,WI,96.7,21991,58,21890,60.8,21376,64.6,20363,67.2,7582,95,20756,54.7,20690,57.4,1412,24.7,20241,61.2,19278,63.6,7269,91.8,13194,63.6,13194,63.8,13073,64.6,12749,66.1,10143,75.3,6138,84.4,5980,59,4208,68.6,A,2,2,1,2,2,4,Metro,2,2,1,2,2,4,4,4,4,4,4,4,4,4,37930,36021,5719,33075,30302,7916,6224,17.3,6175,18.7,6072,20,3824,48.3
02/15/2023,18095,7,Madison County,IN,98.5,77611,59.9,77326,63.1,75169,67.3,70942,69.6,22381,92.5,71183,54.9,71074,58,5490,26.7,69297,62,65584,64.4,21307,88.1,37002,52,37002,52.1,36630,52.9,35569,54.2,26262,66.1,16066,75.4,12184,46.4,8726,54.3,C,10,10,9,10,10,12,Metro,2,2,1,2,2,4,12,12,12,11,4,4,4,3,129569,122461,20589,111693,101872,24197,12592,10.3,12481,11.2,12249,12,7271,30
02/15/2023,06111,7,Ventura County,CA,97.7,690215,81.6,685982,86,657848,91,604396,92.3,140665,95,628524,74.3,626148,78.5,73491,51.6,601881,83.3,552657,84.4,130114,95,361966,57.6,361851,57.8,356342,59.2,338220,61.2,202181,73.2,105632,81.2,116992,57.9,70416,66.7,C,11,11,12,12,12,12,Metro,3,3,4,4,4,4,12,12,12,12,4,4,4,4,846006,797613,142518,722909,655095,136705,153449,19.2,150284,20.8,144778,22.1,64504,47.2
02/15/2023,20133,7,Neosho County,KS,93.9,5688,35.5,5678,38,5502,40.9,5100,42.2,1521,47,4806,30,4800,32.1,535,18.6,4650,34.6,4265,35.3,1314,40.6,2917,60.7,2917,60.8,2902,62.4,2809,65.9,2046,83.3,1285,95,1411,69,995,77.4,C,9,9,9,9,9,9,Non-metro,5,5,5,5,5,5,12,12,12,12,8,8,8,8,16007,14954,2872,13450,12082,3235,1417,9.5,1412,10.5,1384,11.5,862,26.6
02/15/2023,46021,7,Campbell County,SD,96.7,817,59.4,815,62.4,811,66.1,793,69,353,87.6,678,49.3,676,51.8,14,9,674,54.9,662,57.6,302,74.9,314,46.3,314,46.4,313,46.4,311,47,260,53.9,187,61.9,88,33.8,63,33.7,A,1,2,1,2,2,3,Non-metro,5,6,5,6,6,7,3,3,3,2,7,7,7,6,1376,1306,156,1227,1150,403,125,9.6,124,10.1,122,10.6,79,19.6
02/15/2023,05085,7,Lonoke County,AR,92.1,43138,58.8,42983,62.7,41652,68,38185,69.8,9730,95,36661,50,36603,53.4,3827,27.6,35698,58.3,32776,59.9,8679,85.8,15405,42,15404,42.1,15272,42.8,14713,44.9,10283,58.1,5999,69.1,4885,47.5,3300,55,B,6,6,5,6,6,8,Metro,2,2,1,2,2,4,7,7,7,7,3,3,3,3,73309,68547,13855,61242,54692,10116,6678,9.7,6610,10.8,6459,11.8,3499,34.6
02/15/2023,54003,7,Berkeley County,WV,97.1,82868,69.5,82609,73.8,80500,79.6,75906,82.8,20357,95,68939,57.8,68819,61.5,5604,27.8,67111,66.3,63215,68.9,17217,95,28678,41.6,28673,41.7,28410,42.3,27555,43.6,19174,54.9,10834,62.9,9385,48.9,6183,57.1,B,6,6,5,7,7,8,Metro,2,2,1,3,3,4,7,7,7,6,3,3,3,2,119171,111906,20188,101155,91718,17935,13786,12.3,13690,13.5,13426,14.6,7013,39.1
02/15/2023,13049,7,Charlton County,GA,88.8,4119,30.8,4114,32.3,4079,34.8,3892,35.6,1316,62.3,3510,26.2,3509,27.6,174,9.7,3486,29.7,3335,30.5,1202,56.9,1218,34.7,1218,34.7,1218,34.9,1207,36.2,1006,45.7,642,53.4,310,30.8,226,35.2,D,13,13,13,13,13,14,Non-metro,5,5,5,5,5,6,14,14,14,14,6,6,6,6,13392,12729,1794,11723,10935,2112,347,2.7,347,3,342,3.1,217,10.3
02/15/2023,28109,7,Pearl River County,MS,98.1,32574,58.7,32549,62.2,32050,67.6,30640,71.3,10480,95,27638,49.8,27626,52.8,1493,16,27266,57.5,26133,60.8,9469,89.3,10255,37.1,10255,37.1,10228,37.5,10085,38.6,8287,49.1,5500,58.1,2877,34.7,2142,38.9,C,9,10,9,10,10,12,Non-metro,5,6,5,6,6,8,10,10,10,10,6,6,6,6,55535,52326,9355,47407,42971,10601,2807,5.4,2794,5.9,2771,6.4,1834,17.3
02/15/2023,55005,7,Barron County,WI,96.7,26787,59.2,26674,62.3,26030,66.8,24743,69.6,9398,92,24977,55.2,24919,58.2,1706,23.5,24377,62.5,23213,65.3,8881,87,15570,62.3,15566,62.5,15438,63.3,15087,65,11753,75.9,7514,84.6,7500,63.8,5435,72.3,B,6,6,5,6,7,8,Non-metro,6,6,5,6,7,8,8,8,8,8,8,8,8,8,45244,42785,7250,38994,35535,10213,8417,19.7,8352,21.4,8216,23.1,5105,50
02/15/2023,26153,7,Schoolcraft County,MI,94.2,4666,57.6,NA,NA,NA,NA,NA,NA,NA,NA,4630,57.2,4629,59.8,246,23.6,4581,63.6,4383,65.4,1880,84.3,2826,61,2826,61,2817,61.5,2755,62.9,2228,69.4,1451,77.2,1127,50.6,860,59.3,B,6,6,5,6,7,8,Non-metro,6,6,5,6,7,8,8,8,8,7,8,8,8,7,8094,7745,1043,7201,6702,2229,736,9.5,728,10.1,716,10.7,468,21
02/15/2023,37101,7,Johnston County,NC,96.8,161426,77.1,160595,81.8,154706,88.1,142920,91.3,35646,95,119643,57.2,119364,60.8,12670,31.9,115338,65.7,106694,68.1,27214,95,35000,29.3,34994,29.3,34505,29.9,33061,31,23136,40.3,12821,47.1,8186,35.4,5210,40.6,C,10,10,10,11,11,12,Metro,2,2,2,3,3,4,9,9,10,9,1,1,2,1,209339,196283,39698,175612,156585,28558,21228,10.8,20817,11.9,20101,12.8,9368,32.8
02/15/2023,36041,7,Hamilton County,NY,97.5,4159,94.2,4151,95,4068,95,3929,95,1673,95,3760,85.1,3753,87.9,206,45.2,3672,90.1,3547,93,1507,95,2176,57.9,2173,57.9,2162,58.9,2129,60,1718,67.7,1089,72.3,919,53.5,673,61.8,A,4,4,3,4,4,4,Non-metro,8,8,7,8,8,8,4,4,4,3,8,8,8,7,4416,4269,456,4074,3813,1407,994,23.3,988,24.3,980,25.7,669,47.5
02/15/2023,20101,7,Lane County,KS,93.9,720,46.9,720,49.7,701,53.9,681,56.8,291,80.6,670,43.6,670,46.3,37,14.8,652,50.2,633,52.8,271,75.1,379,56.6,379,56.6,377,57.8,375,59.2,296,68.4,209,77.1,133,44.9,109,52.2,A,1,1,1,2,2,3,Non-metro,5,5,5,6,6,7,4,4,4,3,8,8,8,7,1535,1448,250,1300,1198,361,131,9,131,10.1,131,10.9,95,26.3
