transcript	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0084252	21.6607	374.593	288	477.219	219.071	374.986
FBtr0084253	1379.3	217.584	304.252	1293.78	299.654	1.98072
FBtr0301866	0.0357756	202.823	422.748	1.84071e-5	250.275	448.033
FBtr0088593	93	25	25	98	31	34
FBtr0088683	8317	5085	6178	7510	3521	4064
FBtr0078620	0	0	0	0	0	0
FBtr0332178	71.1807	0	0	71.1807	0	0
FBtr0081291	17.8193	35	50	3.81928	25	42
FBtr0084513	8.64038e-6	2.91616e-6	2.67918e-6	4.16271e-7	7.81823e-7	5.54258e-6
FBtr0308071	0	0	0	0	0	0
FBtr0084514	7.99999	3	3	1	2	2.99999
FBtr0080402	2	1	2	0	0	2
FBtr0073695	389.279	150.523	246.795	573.724	240.502	249.233
FBtr0073696	201.721	177.477	152.205	160.276	70.4976	98.7672
FBtr0334928	0	0	0	0	0	0
FBtr0083030	0	0.871381	0	0	0	0
FBtr0302146	0	0	0	0	0	0
FBtr0334927	0	0.128619	0	0	0	0
FBtr0306643	0	0	0	0	0	0
FBtr0083033	0	0	0	0	0	0
FBtr0083031	0	0	0	0	0	0
FBtr0302142	0	0	0	0	0	0
FBtr0302143	0	0	0	0	0	0
FBtr0345219	0	0	0	0	0	0
FBtr0306644	0	0	0	0	0	0
FBtr0302144	0	0	0	0	0	0
FBtr0306642	1	0	0	0	0	0
FBtr0345220	0	0	0	2	0	0
FBtr0302145	0	0	0	0	0	0
FBtr0083032	0	0	1	1.31186e-6	0	0
FBtr0083034	0	0	0	0	0	1
FBtr0300774	32.1905	64.9142	6.48267	0.29487	86.7214	197.44
FBtr0333567	643.841	613.086	808.517	666.848	483.279	485.56
FBtr0073237	595.969	0	0	451.784	0	0
FBtr0073235	6.599e-7	0	0	27.0729	0	3.92899e-5
FBtr0082594	685	364.997	531.996	691	292.996	320
FBtr0087854	2	3	1	4	0	1
FBtr0305649	26	15	23	47	15	16
FBtr0078005	0	0	0	0	0	0
FBtr0070032	7	4	6	6	2	2
FBtr0082074	3231	1502	1830	4628	1634.79	1940
FBtr0084554	445	209.327	247	527	179.361	246
FBtr0081429	26	12	12	60	23	21
FBtr0080860	9657	3753	4848	13502	4640	5783
FBtr0340248	0	0	0	0	0	0
FBtr0080124	0	0	0	0	0	0
FBtr0339238	0	0	0	0	0	0
FBtr0310411	93.0661	24.1995	0	78.6725	16.6492	0
FBtr0081787	121.435	90.8005	117	221.86	98.3508	114.29
FBtr0078567	8	2	5	9	5	6
FBtr0334965	0	0	0	0	0	0
FBtr0334964	2	1	2.17005	4	0	0
FBtr0345143	0	0	0	0	0	0
FBtr0334966	0	0	0	0	0	0
FBtr0113726	0.0232625	1.41886e-4	0.00739219	6.11417	0.00171702	0.215374
FBtr0300041	408.448	163.047	183.811	470.02	61.2889	158.158
FBtr0344446	174.983	6.08898	14.2944	103.438	17.1688	8.59781
FBtr0113724	1.66496	0	0	6.19168e-4	0	0
FBtr0113723	27.5436	75.904	54.4648	91.3522	121.914	70.9091
FBtr0113725	306.261	27.2893	24.2046	197.465	30.0938	87.0172
FBtr0343932	764.997	176.804	215.458	1017.14	273.45	190.596
FBtr0305962	0	0	0	0	0	0
FBtr0089741	0	0	0	0	0	0
FBtr0089742	0	0	0	0	0	0
FBtr0082058	0	0	0	1	0	0
FBtr0077330	408	314	424	540	316	372
FBtr0346772	0	0	0	0	0	0
FBtr0081897	258	125	181	263	120	155
FBtr0088927	0	0	0	0	0	0
FBtr0339114	9	6.50685	0	0	0	0
FBtr0339115	0	0	0	3.11368	0	0
FBtr0339116	0	0.493148	8	9.88632	3	7
FBtr0300248	122	59	54	50	28	18
FBtr0333967	9.01647e-4	84.9983	2.34466	136.981	81.7507	77.9149
FBtr0078431	294.999	0	118.653	106.691	2.54394e-4	3.74951e-4
FBtr0078430	2.8677e-5	0.0017284	0.00184817	64.328	47.249	27.0847
FBtr0329856	0	0	0	0	0	0
FBtr0329859	0.5	0	1	0	0	0
FBtr0329857	0.5	0	1	0	0	0
FBtr0329858	0	0	0	0	0	0
FBtr0309116	0	0	0	0	0	0
FBtr0306804	2	0	0	0	0	0
FBtr0083995	785	291	319	718	247	272
FBtr0077431	14	4	9	9	3	4
FBtr0344624	0	0	0	0	0	0
FBtr0081773	1	0	0	1	0	0
FBtr0302437	1	2	0	1	2	2
FBtr0077054	0	0.498783	0	0	0	0
FBtr0077055	0	0.00486791	0	0	0	0
FBtr0347001	0	0.498783	0	0	0	0
FBtr0273355	0	0.498783	0	0	0	0
FBtr0347000	0	0.498783	0	0	0	0
FBtr0300105	4.34635	0	5	1	3.56298	8.74799
FBtr0074620	13	2	6	6	8	2
FBtr0084914	2	0	0	0	0	0
FBtr0078605	1	0	0	0	0	0
FBtr0083390	0	0	0	0	0	0
FBtr0307190	0	0	0	0	0	0
FBtr0089908	239.505	96.4567	150.995	156.739	100.292	94.9477
FBtr0301163	1020.5	316.543	429.005	1098.26	372.708	374.052
FBtr0330001	2.72036	4	2.73248	2.72036	0	0
FBtr0086785	0.279637	0	0.267516	2.27964	3	0
FBtr0301706	1	2	1	4	2	1
FBtr0072411	2634.72	1221.45	1732.64	3491.35	1464.72	1936.84
FBtr0100389	58.2756	21.5451	26.3589	109.654	28.2772	41.1569
FBtr0070212	670	386	461	874	411	396
FBtr0078528	209.01	94.9395	132	226.934	105	113.394
FBtr0077753	0	0	0	0	0	0
FBtr0100653	0	0.785453	1	0	0	0
FBtr0100655	19.5956	0	0	10.9506	0	0
FBtr0303473	0	0	0	0	0	0
FBtr0303474	1.52665	2.21455	0	2	0	0
FBtr0080228	3011	1315	1559.99	3447	1336	1408
FBtr0290231	1.86326e-7	195.999	452.906	44.1966	216.561	413.002
FBtr0290232	39.9281	85.1675	0.122393	34.1652	63.0909	0.163851
FBtr0290230	5198.39	1693.05	1584.2	7008.8	1781.14	1361.24
FBtr0084121	4145.68	866.779	1301.77	3197.84	1557.21	1123.6
FBtr0076879	573	297	340	600	223	261
FBtr0075503	0	0	0	0	1	0
FBtr0085972	1685.81	732	965.747	2160.77	862	902.717
FBtr0335285	175.55	0	32.2514	57.8774	0	46.2828
FBtr0075108	379	183	241	412	144	152
FBtr0083780	1	1	0	0	0	0
FBtr0333276	0	6.37522e-7	0	0	32.398	0
FBtr0083037	2045.13	112.204	65.4971	1198.16	39.6985	119.478
FBtr0083036	132.077	38.0313	24.0718	136.829	32.4255	24.9837
FBtr0083035	3312.79	2729.76	3255.43	2667.01	1687.48	1685.54
FBtr0082686	247	104	134	371	162.076	175
FBtr0082687	1.98704e-8	0	0	0	7.9244	0
FBtr0087469	1.01082e-4	4.75315e-5	8.79692e-5	3.46575e-5	2	1.00771e-4
FBtr0329881	7.9999	3.99995	7.99991	5.99997	0	4.9999
FBtr0080421	3.00058	1.00036	1	3	2	4
FBtr0301930	4.58645	0	3.68347	2.78732	1.86215	0
FBtr0078479	0.413546	0	0.316532	0.212675	0.137847	0
FBtr0078207	18.4428	12.1013	8.68829	16.0209	6.04001	0
FBtr0346342	0	0	0	1.55769	0	0
FBtr0304129	1	1	0	0.442308	2	0
FBtr0302729	202.021	131.619	175.218	329.957	113.934	134.485
FBtr0332874	20.4657	5.81917	12.5636	13.1189	12.1184	5.86486
FBtr0302730	201.88	109.562	149.218	240.924	124.948	121.65
FBtr0345814	43.6337	0	0	0	0	0
FBtr0086799	138	51	53	252	124	93
FBtr0074632	52.048	50.0207	27.4763	49.1953	54.2978	21.8348
FBtr0334453	55.9101	21.3919	36.8302	34.9406	59.7904	22.9645
FBtr0074631	5011.61	3087.17	4005.06	5658.39	2510.68	3189.36
FBtr0073252	15	14	15	8	11	7
FBtr0340476	1.62089e-6	0.0102898	2.45789e-4	1.1536e-6	0.0497233	0.0100846
FBtr0070762	1364	917.99	1153	1312	755.95	791.99
FBtr0300453	2418	957.99	1212	3195	999	1134
FBtr0081301	669.351	129.787	123.561	332.834	96.5553	126.322
FBtr0081300	1959.47	2415.71	2934.64	2482.37	2232.88	2424.23
FBtr0332243	508.158	5.48306	26.8025	376.623	13.5686	11.4462
FBtr0332242	1008.02	16.0248	0	644.175	0	0
FBtr0073387	0	0	0	0	0	0
FBtr0343591	1	0	1	0	1	0
FBtr0076071	0	0	0	0	0	0
FBtr0080110	391	166.971	259	428	162	162
FBtr0071250	954.57	434.278	541.455	1173.07	432.895	503.236
FBtr0088599	782	366.531	412	822	338	328
FBtr0113331	44.8911	8.54885	6.82246	38.3472	3.56336	15.6409
FBtr0340658	13.8361	2.17521	9.08073	2.42296	12.8981	8.43051
FBtr0082863	0	0	0	0	0	0
FBtr0340247	0	0	0	0	0	0
FBtr0080123	0	0	0	0	0	0
FBtr0081010	8	5	6	5	3	4
FBtr0088506	2174.66	1160.84	1431.14	1177.4	468.701	542.061
FBtr0339380	71.3359	7.15652	35.862	15.5954	22.2992	13.9394
FBtr0082248	204	102	131	226	91	101
FBtr0300049	1	0	0	0	0	0
FBtr0088682	7	3	5	15	5	8
FBtr0330666	1.93297	0.268927	135.414	73.6638	106.853	24.9256
FBtr0330665	245.65	73.2202	49.1801	409.758	144.464	18.0872
FBtr0077763	115.795	247.615	228.538	110.006	220.912	196.344
FBtr0077762	765.621	222.895	183.868	1033.57	206.771	331.643
FBtr0071225	447.347	236.638	342	410.215	180	222.328
FBtr0345985	188.653	0	0	116.785	0	0
FBtr0072784	0	0	0	1	0	0
FBtr0072785	0	0	0	0	0	1
FBtr0074819	1163.09	650	696.178	1264.83	629.93	562
FBtr0332690	0.90603	8.2984e-5	1.8218	0.171588	0.0704153	1.08621e-5
FBtr0081399	935.56	351.849	256.089	508.83	295.928	311.32
FBtr0081401	2.44027	7.15113	180.911	417.17	45.072	4.68001
FBtr0089643	114.076	54.0352	109.47	119.303	0	57.5099
FBtr0339682	439.742	27.8997	13.8821	41.2258	0	0
FBtr0089642	175.182	259.065	342.648	564.472	321	259.49
FBtr0342680	0	4	8	7	12	10
FBtr0342679	8	0	0	0	0	0
FBtr0086303	0	0	0	0	0	0
FBtr0302031	0	0	0	0	1	1
FBtr0302030	0	0	0	1	0	0
FBtr0301514	301	131	141	375	123	119
FBtr0300850	745.134	312.249	4.42536	823.954	354.846	331.526
FBtr0088458	111.445	95.7771	457.069	525.239	400.744	307.336
FBtr0088457	159.146	106.881	112.686	533.003	86.5344	75.039
FBtr0088460	6.4385	37.4209	3.99922e-4	0	2.76284e-4	8.89368e-4
FBtr0088459	8.83726	40.7048	7.17197e-5	0	4.32711e-5	1.62722e-4
FBtr0088455	0	1.00545	33.9588	0	45.4162	40.9829
FBtr0088461	0	1.08413e-7	0	9.62683	0	0
FBtr0088454	0	0.961269	161.803	0	245.458	192.935
FBtr0088462	0	9.31556e-8	0	9.17698	0	0
FBtr0088456	0	4.18523e-8	0.0571852	6.62113e-6	0	85.1801
FBtr0072095	641	360	477	668	354	400
FBtr0086179	10.7175	3	7	9.2244	3.27924	5.55749
FBtr0088742	658	261	398	706	274	304
FBtr0113239	5	3	5	1	2	1.00354
FBtr0334631	0	0	0	0	0	0
FBtr0113240	0	0	0	0	0	0
FBtr0072045	0	0	0	0	0	0
FBtr0334956	4.62145	3	2	0	3	4
FBtr0334955	0	0	0	0	0	0
FBtr0082959	0	0	0	0	0	0
FBtr0112893	0	0	0	8.64865	0	0
FBtr0334957	5.37855	0	0	9.35135	0	0
FBtr0078640	4	1	0	4	1	1.16001
FBtr0343369	4231.69	262.046	227.703	3068.05	371.024	226.429
FBtr0343371	425.442	1368.9	443.758	208.863	9.37357	265.014
FBtr0343370	1039.95	97.2947	118.643	1546.47	230.608	115.262
FBtr0302153	3414.75	3208.88	4561.9	3444.62	3599.99	3035.3
FBtr0310344	39.2405	0	0	15.084	0	0
FBtr0071963	36.7595	41.6875	57.1483	61.916	27.0917	24.5086
FBtr0343495	1294.89	1048.63	1282.13	2443.73	964.619	943.311
FBtr0343494	1027.07	33.006	125.873	109.067	92.3811	75.6894
FBtr0072369	95.0422	43.3666	0	144.206	0	0
FBtr0080306	513	151	216	1070	297	315
FBtr0339392	394	232	293	439	236	232
FBtr0089013	1209	837	1018	1382	540	773
FBtr0303907	933.923	53.701	138.08	896.757	0	102.063
FBtr0303905	0.221143	1.24355e-8	123.514	141.056	69.5571	9.48689e-6
FBtr0343609	2.31464e-6	9.43368	170.28	0	0.121332	30.5079
FBtr0343608	1807.7	558.307	567.836	2274.63	855.469	929.058
FBtr0343610	151.166	16.4875	43.4381	109.574	27.3222	16.534
FBtr0079957	194.566	0.348099	0.278873	3.89465	191.914	35.3396
FBtr0303906	264.425	479.723	149.573	31.0831	214.616	250.498
FBtr0452127	0.80189	1.70998e-6	2.18595e-6	8.17708e-8	3.93922e-7	1.28727e-4
FBtr0333356	98.439	40.9051	1.60511	67.8782	22.919	12.8108
FBtr0076007	71.561	36.0949	103.395	143.122	72.081	72.1892
FBtr0077779	216.56	259.821	342.659	436.12	268.574	279.549
FBtr0077778	115.869	43.1587	91.3062	288.451	59.0437	14.5874
FBtr0077777	235.286	35.0102	15.5173	61.7143	27.1909	38.932
FBtr0077780	235.286	35.0102	15.5173	61.7143	27.1909	38.932
FBtr0082086	1377	548	610	1732	621	582
FBtr0308653	492.593	203.455	261.661	218.811	188.12	110.738
FBtr0343375	3747.61	223.872	164.638	5044.41	399.723	297.351
FBtr0070948	1304.8	1568.67	2024.7	3165.78	2702.16	2172.91
FBtr0339588	29.4463	0	36.5051	52.3026	4.81289e-8	24.3924
FBtr0070258	107.196	67.4156	44.7661	174.833	76.221	77.6183
FBtr0452078	568.05	247.084	269.729	417.016	167.442	207.031
FBtr0343873	0	0	0	0	0	0
FBtr0081490	2.02852	0	1.61029	1.93786	0	0
FBtr0337073	175.705	4.59195e-6	7.44972	172.576	3.73573	0
FBtr0081911	141.185	123.527	141.674	170.661	105.813	140.645
FBtr0346112	86.11	10.4731	10.8763	10.7638	5.45108	18.3549
FBtr0078590	0	0	0	0	0	0
FBtr0308317	0	0	0	1.25879e-8	0	7.29285e-8
FBtr0308318	0	0	0	0	0	0
FBtr0308316	0	0	0	1	0	1
FBtr0072047	0	0	0	0	0	0
FBtr0343199	0	0	1	1	0	2
FBtr0084899	40	20	25.1329	69	42	35
FBtr0342951	84.9766	192.296	238.925	381.865	146.416	233.194
FBtr0300997	238.801	106.704	122.075	404.491	210.658	99.7654
FBtr0343533	205.048	0	0	0.0217863	0	0.00129315
FBtr0342952	129.174	0	0	139.622	26.9257	16.0392
FBtr0331332	0	0	0	0	0	0
FBtr0080527	6	0	5	8	1	2.73686
FBtr0080528	0	0	0	0	0	1.26314
FBtr0331334	0	0	0	0	0	0
FBtr0331333	0	3	0	0	0	0
FBtr0308292	0	0	0	0	0	0
FBtr0082550	0	0	0	0	0	0
FBtr0308293	0	0	0	0	0	1
FBtr0308294	0	0	0	0	0	0
FBtr0081580	0	0	0	0	0	0
FBtr0081581	0	0	0	1	0	0
FBtr0306901	0	0	0	0	0	0
FBtr0306900	0	0	0	0	0	0
FBtr0333231	864.687	310.046	632.133	1585.78	779.103	635.914
FBtr0273412	625.313	306.954	132.867	252.218	46.8968	117.086
FBtr0344989	222.609	48.5026	51.5775	175.418	0	0
FBtr0072955	104.175	74.1488	82.7705	147.659	75.5925	97.8866
FBtr0332040	34.5402	0	0	13.3493	16.6456	0
FBtr0087914	0	1	0	0	0	0
FBtr0083547	0	0	0	0	0	0
FBtr0081816	53.0333	40	44	94.7024	33	53.7308
FBtr0347360	82.4658	0	0	35.7652	0	7.9796
FBtr0307504	1	0	2	4	2	0
FBtr0083929	0	0	0	1	0	0
FBtr0301596	0	385.876	673.233	0.0298854	716.119	546.374
FBtr0111036	322.728	0.00106805	55.3822	287.535	0	75.5785
FBtr0301597	1.06981e-5	0	0	8.46475	0	0
FBtr0111037	54.4708	87.0488	47.84	58.6162	47.8483	2.64358e-7
FBtr0074123	473.24	329.337	493.618	879.39	169.723	314.349
FBtr0074122	140.756	4.03969e-5	4.92462e-6	0.115149	1.39726e-6	1.52094e-4
FBtr0301595	153.307	0	0	291.781	0	34.0738
FBtr0074121	47.4867	2.86415e-5	2.40958e-6	0.0327261	1.16823e-6	8.68852e-5
FBtr0074119	0.00441314	115.989	83.5811	6.61489e-7	120.874	69.1106
FBtr0301594	1198.49	249.731	177.485	1596.62	333.951	334.059
FBtr0333718	518.525	56.941	56.9942	281.117	93.5038	58.8134
FBtr0074124	121.019	215.556	204.102	189.28	136.6	157.495
FBtr0074118	323.319	6.75021e-5	4.94822e-6	0.307782	5.83166e-6	3.1823e-4
FBtr0340413	866.02	171.519	90.765	690.575	172.381	239.857
FBtr0333717	26.6342	0	0	17.1536	0	10.2885
FBtr0082957	0	0	2	0	0	1
FBtr0083791	4	4	8	7	2	2
FBtr0300942	29.8901	0	0	0	0	0
FBtr0087438	40.9524	36.368	40.5612	52.8736	22.8466	26.3244
FBtr0076705	175.778	89	129	313.626	92.4175	136
FBtr0331832	90.2221	0	0	54.3742	8.58249	0
FBtr0087555	0	0	0	0	0	0
FBtr0290073	2	3	1	2	2	0
FBtr0084959	0	0	0	0	0	0
FBtr0080815	0	0	0	0	0	0
FBtr0079469	730	289	331	678	271	274
FBtr0076728	892	504	594	1041	394	457
FBtr0073194	2	0	0	0	1	0
FBtr0333656	0.946939	15.8942	5.43238	0.881835	36.9561	40.4111
FBtr0073992	61.2132	32.9092	57.5734	57.6393	25.6927	0
FBtr0305581	0.0926479	0	0	0.00130914	69.9241	51.8277
FBtr0333655	328.829	481.495	658.833	430.37	552.141	396.772
FBtr0333657	140.442	16.4164	61.202	75.2845	3.62354e-6	0.652662
FBtr0340467	723.834	258.392	201.138	803.902	192.286	205.582
FBtr0333654	4.61925e-4	1.27949e-8	0	47.4572	1.90049e-7	0
FBtr0345656	0	0	0	1.2646	0	0
FBtr0306048	0	0	0	0.735401	0	0
FBtr0089625	215.885	40.6365	28.0911	164.442	56.8948	53.7871
FBtr0301643	335.409	104.661	204.594	196.002	276.564	133.94
FBtr0089627	465.038	258.384	269.259	581.817	204.945	232.184
FBtr0089626	38.7225	0	15.5838	0	0	6.86935
FBtr0089624	155.945	182.205	186.453	180.589	6.00763	2.49839e-5
FBtr0301644	4.59988e-5	55.1131	0.0189931	205.142	43.5884	261.219
FBtr0072812	3279.16	701.246	851.033	3484.46	660.518	810.544
FBtr0072811	3238.84	3284.75	3871.97	4121.54	3115.48	3068.46
FBtr0346594	39.5637	4.5964	10.7592	37.9413	8.70984	4.67536
FBtr0112444	81.4363	32.4036	25.2408	55.0587	16.2902	29.3246
FBtr0078966	2974.17	1386.08	1643.58	3271.72	1364.48	1306.31
FBtr0078965	230.243	0	0	143.206	0	0
FBtr0336706	3.57918	4.09986e-4	0	0.0726619	0	5.8686e-5
FBtr0336705	0.00810812	0	30.3542	0	0	28.3705
FBtr0071834	669	362	492	882	393	436
FBtr0346587	2005.3	55.4057	109.494	949.359	94.8041	0
FBtr0300425	9.54224	0.0107866	2.59132e-6	0	0	0.0689247
FBtr0081473	4282.16	3444.58	4338.87	7604.64	3494.14	3968.3
FBtr0343871	0	1.36824e-4	30.6328	0	0.0510102	78.6269
FBtr0342701	15.1006	1.20043	4.46248	52.9319	3.4342	6.68967
FBtr0342702	66.529	0	0	0	0	0
FBtr0113008	2	0	2	2	1	0
FBtr0087578	333	137	175	318	99	149
FBtr0077573	752	348	458.326	855	321	384.306
FBtr0088728	189	80	149	221	110	115
FBtr0078382	103.346	437.295	485.513	127.953	312.053	417.8
FBtr0333464	912.654	12.7053	15.487	1209.05	21.9465	3.19953
FBtr0303410	0	1.37397e-8	0.423756	0	0	0
FBtr0433515	33.8655	0	7.51922	38.8298	4.22257	6.65586
FBtr0445403	0	8.41369	1.08047e-8	0	0	0
FBtr0091863	0	0	0	0	0	0
FBtr0081953	952	421	512	971	374	440
FBtr0346810	0	0	0	0	0	0
FBtr0086990	0	0	0	0	0	0
FBtr0075077	198.296	25.4118	61.7118	734.573	251.983	203.326
FBtr0333712	0	0	0	0	0	0
FBtr0075078	65.1312	0	3.36377e-6	138.731	0	0.143696
FBtr0302322	31.573	78.5882	79.2882	241.695	215.017	213.53
FBtr0084090	0	0	0	0	0	0
FBtr0301977	0	1	0	0	0	0
FBtr0079362	327	125	172	335	100	133
FBtr0071687	426	197	217	412	170	160
FBtr0273399	0	0	0	0	36.3509	0
FBtr0332731	180	173.649	167.645	54.001	139.922	127.038
FBtr0273398	256	32.3508	48.3547	383.999	80.7273	80.9616
FBtr0075372	0	0	0	0	0	0
FBtr0086302	1345	761	895	1480	717	754
FBtr0075946	3	0	0	4	2	1
FBtr0076866	5	3	1	6	1	1
FBtr0083519	0	0	0	0	0	0
FBtr0308497	0	0	0	0	0	0
FBtr0082424	317	99	142	349	110	132
FBtr0333867	333.278	267.607	376.877	528.324	283.906	326.545
FBtr0076472	391.722	30.3929	20.1225	277.676	10.0945	30.4549
FBtr0331977	197.58	14.8083	0	229.99	13.2518	0
FBtr0086570	669.42	343.192	459	593.01	351.748	308
FBtr0076004	0	0	0	0	0	0
FBtr0071175	1728	1083	1290	1689	830	935
FBtr0083063	2609	1549	1916	2583	1213	1474
FBtr0333382	0	4	8	16	3	14
FBtr0290130	13	0	0	0	0	0
FBtr0073104	36	24	16	29	18	11
FBtr0084044	0	0	0	0	0	0
FBtr0100601	0	0	0	0	0	0
FBtr0301867	0	0	0	0	0	0
FBtr0301868	0	0	0	0	0	0
FBtr0330241	5	0	5	0	0	0
FBtr0299573	0	0	0	0	0	0
FBtr0299572	0	1	0	3	0	0
FBtr0074477	56.4576	1.6146e-5	2.21135e-4	1.4278e-4	7.58446e-6	0
FBtr0074478	0	0	0	0	0	20.7601
FBtr0340634	0	2.48057	34.9998	39.6006	2.496	0
FBtr0340636	6.51215	0	0	8.98742	0	0
FBtr0340635	7.03029	19.5194	0	13.4913	19.504	5.23992
FBtr0302390	0	0	0	0	0	0
FBtr0072755	689.139	792.451	1073.41	1357.62	837.459	1006.53
FBtr0072754	1062.45	142.634	138.31	559.031	190.334	168.015
FBtr0452079	9836.86	0.00102356	0.00115428	10811	3.46002e-4	0.00260502
FBtr0452080	1742.74	4.1515	0	225.822	4.14016	4.15791
FBtr0088898	3404.41	8438.85	10757	5063.15	8247.86	10188.8
FBtr0301576	634.451	427	549.37	916	427	600
FBtr0343165	1.54928	0	1.63002	0	0	0
FBtr0303154	202.218	22.7177	232.986	174.988	137.743	192.343
FBtr0072867	7610.83	3219.07	3584.27	8134.26	2671.46	2666.8
FBtr0332671	1472.96	448.213	547.748	1496.75	460.796	493.854
FBtr0074914	6	2	3	3	2	0
FBtr0080643	14.2913	0	0	0	0	0
FBtr0342913	0.708733	7	8	20	19	10
FBtr0084555	329	101	137	363	128	141
FBtr0339580	0	0	0	0	2.88969e-4	0
FBtr0339581	0	0	0	0	0.999711	0
FBtr0339579	0	0	0	0	0	0
FBtr0330644	39.4183	1.54756e-5	3.57304	10.9127	7.05931	8.15803
FBtr0300987	27.994	8.21736	0	16.1546	0	21.842
FBtr0330645	15.5877	24.7826	29.427	27.9327	22.9407	0
FBtr0081553	181	76	85	289	129	134
FBtr0302430	1	0	0	0	0	0
FBtr0091913	28.0274	56	83	23.7047	48.3248	61
FBtr0342801	573.602	1154.25	1667.59	2510.94	1283.48	1241.28
FBtr0344196	0	193.067	58.0576	31.768	83.4611	124.322
FBtr0071563	2834.4	241.835	241.266	1193.78	261.665	242.003
FBtr0091835	19.0257	0.206609	0	12.3751	0	0
FBtr0113297	573.998	810.71	1170.53	1289.15	909.372	771.945
FBtr0305050	808.603	95.7817	71.0419	298.662	57.1415	41.2123
FBtr0339264	328.399	69.5082	30.4233	175.188	44.4867	92.8425
FBtr0082590	2191	1102	1299	1852	851	970
FBtr0074373	3	4	5	8	4	1
FBtr0344143	0	0	0	0	0	0
FBtr0077612	0	0	1	0	0	1
FBtr0086027	5427	2347	2688	6769	2695	2496
FBtr0307034	128.046	32.1283	29.9313	68.3094	12.1429	8.9045
FBtr0079072	217.407	630.318	611.383	490.8	358.262	573.175
FBtr0307035	1333.55	116.553	256.686	672.891	123.595	189.921
FBtr0083470	60	16	33	29	12	13
FBtr0083291	485	162	207	380	163	138
FBtr0078025	4	3	4	5	1	3
FBtr0345738	0	0	0	0	0	0
FBtr0307505	2	0	0	0	0	0
FBtr0086231	174	97.3718	144.317	156	94.4595	102.817
FBtr0332945	51.5164	22.4871	21.3675	21.1529	11.8469	12.0773
FBtr0073756	3610	2117	2450	3124	1640	1498
FBtr0076285	1	0	0	1	0	0
FBtr0309960	26	16.9866	22	17.7615	0	18.0208
FBtr0080542	0	0.00670924	0	5.61927	7.5	3.98958
FBtr0342712	0	0.00670924	0	5.61927	7.5	3.98958
FBtr0112764	0	0	0	0	0	0
FBtr0074359	0	0	0	0	0	0
FBtr0343363	0	0	0	0	0	0
FBtr0343364	4	3	4	2	3	2
FBtr0086902	290.495	80.9525	126.73	330.143	132.601	105.171
FBtr0345525	128.864	5.33033	3.51537	82.4727	3.53356	1.78276
FBtr0329863	45.641	85.7172	105.755	154.385	48.8653	121.046
FBtr0304929	4742.92	2039.72	2315.57	4450.94	2122.66	2026.59
FBtr0340173	68.8074	6.77454e-5	0.008033	4.99807	0	3.6784e-5
FBtr0304927	834.18	224.619	688.665	2837.27	589.483	546.908
FBtr0304930	130.48	564.009	36.9567	141.793	430.145	239.484
FBtr0304928	755.78	144.652	148.689	226.021	307.701	2.14276
FBtr0340172	357.835	2.48635e-4	1.11002	189.975	0.0118039	121.878
FBtr0088833	221.91	26.7571	24.3488	191.176	45.0095	18.5227
FBtr0308825	33.6373	0	17.5537	0	16.8396	0
FBtr0088832	2167.45	1048.24	1208.1	1414.82	612.151	746.477
FBtr0346766	34	8	11	22	3	12
FBtr0077556	0	0.490221	0	8.38249	3.3843	0
FBtr0446100	14.9571	0	0	0	0	0
FBtr0072671	2308.93	1045.35	1025.54	2967.24	1126.47	1132.2
FBtr0072670	170.578	112.508	6.46128	0.045062	3.93329e-4	0.0147919
FBtr0310555	1698.49	776.139	1232	1230.72	536.533	754.787
FBtr0111273	15.4769	59.2297	30.0776	27.7603	59.5183	22.8124
FBtr0329829	110.624	16.7703	27.8566	71.9217	33.4817	22.3827
FBtr0345222	174.899	0	22.0658	178.318	0	32.8048
FBtr0083162	724.45	373.617	457.622	994.26	405.62	377.616
FBtr0334025	35.5504	2.38253	2.37846	4.74006	2.3804	2.38374
FBtr0304737	0	0	0	0	0	0
FBtr0332434	0	0	0	0	0	0
FBtr0332435	0	0	0	0	0	0
FBtr0077831	142.502	287.992	410.21	32.1069	70.8217	86.2746
FBtr0077830	1144.5	258.008	253.79	1355.89	457.178	442.725
FBtr0330657	0	0	0	0	0	0
FBtr0082698	52	23	30	42	19	21
FBtr0074602	552.841	284.916	345.864	542.917	261	270.656
FBtr0073641	5151.28	940.147	978.37	4755.71	1086.74	813.752
FBtr0342732	1118.72	1612.85	2072.63	1881.29	1371.26	1681.25
FBtr0301682	2	2	1	1	1	0
FBtr0335262	0	0	0	0	0	0
FBtr0299918	140.64	25.9395	5.03562	172.084	40.8893	18.2892
FBtr0299921	12.7225	0	2.22903	0	0	0
FBtr0299920	352.287	95.008	143.499	85.0081	14.8872	11.4457
FBtr0301063	1015.35	393.052	413.237	1252.91	497.224	436.265
FBtr0346121	0	0	0	0	0	0
FBtr0080802	0	0	0	0	0	0
FBtr0332228	0	0	0	0	0	0
FBtr0083113	230.083	80.2413	137.594	233.524	106.048	113.167
FBtr0112926	77.9174	59.7587	32.4064	66.4755	36.9519	29.8333
FBtr0081854	442.578	123.828	156.267	457.323	119.365	147.342
FBtr0086336	160.027	65.0548	70.0187	319.045	148.053	134.156
